   3.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.0240933e-39  -4.5293082e-42   2.4714177e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.7282164e-39  -5.3362237e-42   2.7268888e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.5038800e-39  -6.2542525e-42   2.9993852e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   7.3557731e-39  -7.2944941e-42   3.2894561e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   8.2887338e-39  -8.4687639e-42   3.5976506e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   9.3077489e-39  -9.7896151e-42   3.9245180e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.0417954e-38  -1.1270362e-41   4.2706074e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.1624634e-38  -1.2925100e-41   4.6364681e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.2933222e-38  -1.4768733e-41   5.0226492e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   3.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.4349300e-38  -1.6816989e-41   5.4296999e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.5878600e-38  -1.9086448e-41   5.8581695e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.7527001e-38  -2.1594562e-41   6.3086070e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.9300533e-38  -2.4359676e-41   6.7815618e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.1205373e-38  -2.7401055e-41   7.2775830e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.3247847e-38  -3.0738901e-41   7.7972198e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.5434432e-38  -3.4394379e-41   8.3410214e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.7771750e-38  -3.8389637e-41   8.9095369e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.0266577e-38  -4.2747830e-41   9.5033156e-20   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.2925832e-38  -4.7493144e-41   1.0122907e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   4.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.5756588e-38  -5.2650811e-41   1.0768859e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.8766064e-38  -5.8247143e-41   1.1441723e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.1961628e-38  -6.4309543e-41   1.2142046e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.5350799e-38  -7.0866535e-41   1.2870378e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.8941241e-38  -7.7947782e-41   1.3627269e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.2740771e-38  -8.5584112e-41   1.4413267e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.6757352e-38  -9.3807536e-41   1.5228921e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.0999097e-38  -1.0265128e-40   1.6074782e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.5474268e-38  -1.1214978e-40   1.6951397e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   7.0191275e-38  -1.2233875e-40   1.7859317e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   5.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   7.5158677e-38  -1.3325517e-40   1.8799090e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   8.0385184e-38  -1.4493730e-40   1.9771266e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   8.5879652e-38  -1.5742476e-40   2.0776393e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   9.1651086e-38  -1.7075846e-40   2.1815021e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   9.7708642e-38  -1.8498071e-40   2.2887699e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.0406162e-37  -2.0013520e-40   2.3994977e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.1071948e-37  -2.1626703e-40   2.5137403e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.1769182e-37  -2.3342273e-40   2.6315526e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.2498839e-37  -2.5165026e-40   2.7529896e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.3261908e-37  -2.7099911e-40   2.8781063e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   6.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.4059396e-37  -2.9152021e-40   3.0069574e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.4892320e-37  -3.1326604e-40   3.1395979e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.5761717e-37  -3.3629064e-40   3.2760828e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.6668634e-37  -3.6064958e-40   3.4164670e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.7614137e-37  -3.8640004e-40   3.5608053e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.8599305e-37  -4.1360080e-40   3.7091527e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.9625232e-37  -4.4231227e-40   3.8615642e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.0693027e-37  -4.7259654e-40   4.0180945e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.1803814e-37  -5.0451736e-40   4.1787987e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.2958731e-37  -5.3814016e-40   4.3437317e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   7.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.4158933e-37  -5.7353213e-40   4.5129483e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.5405586e-37  -6.1076217e-40   4.6865035e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.6699877e-37  -6.4990098e-40   4.8644522e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.8043001e-37  -6.9102102e-40   5.0468494e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.9436173e-37  -7.3419657e-40   5.2337498e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.0880620e-37  -7.7950377e-40   5.4252086e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.2377586e-37  -8.2702057e-40   5.6212804e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.3928329e-37  -8.7682684e-40   5.8220204e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.5534120e-37  -9.2900432e-40   6.0274834e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.7196248e-37  -9.8363670e-40   6.2377242e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   8.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.8916015e-37  -1.0408096e-39   6.4527979e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.0000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.0694739e-37  -1.1006106e-39   6.6727594e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.1000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.2533751e-37  -1.1631293e-39   6.8976634e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.2000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.4434399e-37  -1.2284573e-39   7.1275651e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.3000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.6398045e-37  -1.2966882e-39   7.3625192e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.4000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   4.8426065e-37  -1.3679177e-39   7.6025807e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.5000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.0519852e-37  -1.4422435e-39   7.8478045e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.6000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.2680813e-37  -1.5197656e-39   8.0982456e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.7000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.4910368e-37  -1.6005860e-39   8.3539588e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.8000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.7209954e-37  -1.6848087e-39   8.6149990e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   9.9000000e+01   5.5506850e+01   3.7490000e+01   1.6900000e+02   5.9581022e-37  -1.7725401e-39   8.8814212e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0000000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.2025039e-37  -1.8638887e-39   9.1532802e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0100000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.4543486e-37  -1.9589652e-39   9.4306311e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0200000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.7137859e-37  -2.0578825e-39   9.7135286e-19   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0300000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   6.9809668e-37  -2.1607559e-39   1.0002028e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0400000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   7.2560439e-37  -2.2677029e-39   1.0296183e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0500000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   7.5391713e-37  -2.3788433e-39   1.0596051e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0600000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   7.8305045e-37  -2.4942991e-39   1.0901684e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0700000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   8.1302006e-37  -2.6141949e-39   1.1213139e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0800000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   8.4384181e-37  -2.7386575e-39   1.1530470e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.0900000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   8.7553170e-37  -2.8678161e-39   1.1853732e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1000000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   9.0810589e-37  -3.0018024e-39   1.2182980e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1100000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   9.4158066e-37  -3.1407504e-39   1.2518268e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1200000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   9.7597247e-37  -3.2847968e-39   1.2859653e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1300000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.0112979e-36  -3.4340805e-39   1.3207188e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1400000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.0475737e-36  -3.5887431e-39   1.3560930e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1500000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.0848168e-36  -3.7489286e-39   1.3920931e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1600000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.1230442e-36  -3.9147837e-39   1.4287248e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1700000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.1622732e-36  -4.0864576e-39   1.4659936e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1800000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.2025209e-36  -4.2641019e-39   1.5039048e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.1900000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.2438051e-36  -4.4478712e-39   1.5424641e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2000000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.2861432e-36  -4.6379224e-39   1.5816769e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2100000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.3295530e-36  -4.8344152e-39   1.6215487e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2200000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.3740526e-36  -5.0375121e-39   1.6620850e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2300000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.4196599e-36  -5.2473780e-39   1.7032913e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2400000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.4663933e-36  -5.4641809e-39   1.7451730e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2500000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.5142711e-36  -5.6880912e-39   1.7877357e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2600000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.5633118e-36  -5.9192824e-39   1.8309849e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2700000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.6135341e-36  -6.1579305e-39   1.8749260e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2800000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.6649568e-36  -6.4042144e-39   1.9195645e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.2900000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.7175990e-36  -6.6583161e-39   1.9649060e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3000000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.7714797e-36  -6.9204201e-39   2.0109559e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3100000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.8266183e-36  -7.1907140e-39   2.0577197e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3200000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.8830341e-36  -7.4693882e-39   2.1052029e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3300000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.9407467e-36  -7.7566361e-39   2.1534110e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3400000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   1.9997759e-36  -8.0526539e-39   2.2023495e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3500000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.0601414e-36  -8.3576412e-39   2.2520238e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3600000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.1218634e-36  -8.6718000e-39   2.3024395e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3700000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.1849620e-36  -8.9953357e-39   2.3536021e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3800000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.2494575e-36  -9.3284568e-39   2.4055170e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.3900000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.3153704e-36  -9.6713745e-39   2.4581897e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4000000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.3827213e-36  -1.0024303e-38   2.5116257e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4100000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.4515310e-36  -1.0387461e-38   2.5658306e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4200000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.5218203e-36  -1.0761069e-38   2.6208098e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4300000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.5936104e-36  -1.1145349e-38   2.6765688e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4400000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.6669224e-36  -1.1540531e-38   2.7331130e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4500000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.7417777e-36  -1.1946843e-38   2.7904481e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4600000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.8181978e-36  -1.2364520e-38   2.8485794e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4700000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.8962044e-36  -1.2793797e-38   2.9075124e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4800000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   2.9758192e-36  -1.3234916e-38   2.9672527e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
   1.4900000e+02   5.5506850e+01   3.7490000e+01   1.6900000e+02   3.0570643e-36  -1.3688119e-38   3.0278058e-18   8.5000000e+01  -0.0000000e+00   0.0000000e+00
